,PIN,Property Class,Tax Year,Neighborhood Code,Land Square Feet,Town Code,Type of Residence,Apartments,Wall Material,Roof Material,Rooms,Bedrooms,Basement,Basement Finish,Central Heating,Other Heating,Central Air,Fireplaces,Attic Type,Attic Finish,Half Baths,Design Plan,Cathedral Ceiling,Construction Quality,Renovation,Site Desireability,Garage 1 Size,Garage 1 Material,Garage 1 Attachment,Garage 1 Area,Garage 2 Size,Garage 2 Material,Garage 2 Attachment,Garage 2 Area,Porch,Other Improvements,Building Square Feet,Repair Condition,Multi Code,Number of Commercial Units,Prior Tax Year Market Value Estimate (Land),Prior Tax Year Market Value Estimate (Building),Date of Most Recent Sale,Deed No.,Sale Price,Longitude,Latitude,Census Tract,Total Building Square Feet,Multi Property Indicator,Property Address,Modeling Group,Full Baths,Age,Use,Number of Units,Percent Ownership,Condo Class Factor,Multi-Family Indicator,Large Lot,"Condition, Desirability and Utility",Deed Type,O'Hare Noise,Floodplain,Near Major Road,Total Units,Condo Strata,Age Squared,Age Decade,Age Decade Squared,Lot Size Squared,Improvement Size Squared,Location Factor,Garage indicator,Residential share of building,Pure Market Sale,Pure Market Filter,Neigborhood Code (mapping),Square root of lot size,Square root of age,Square root of improvement size,Town and Neighborhood
1876626,28353030130000,203,2019,400,63292,13,1.0,0.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,,2.0,1.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1126.0,2.0,2.0,0.0,47460.0,88000.0,,,,-87.7099906703723,41.5608410882037,825504.0,,0,18053  SPRINGFIELD AVE,SF,1.0,56,1,,,,,,,,0.0,0.0,0.0,1.0,,3136,5.6,31.36,4005877264,1267876.0,0.438391832321301,1.0,,0,0,400,251.579013433156,7.48331477354788,33.555923471125,13400
1876627,28353030150000,202,2019,400,63292,13,1.0,0.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,946.0,2.0,2.0,0.0,47460.0,78050.0,,,,-87.7099954796432,41.5602928463097,825504.0,,0,18125  SPRINGFIELD AVE,SF,1.0,64,1,,,,,,,,0.0,0.0,0.0,1.0,,4096,6.4,40.96,4005877264,894916.0,0.435855328060832,1.0,,0,0,400,251.579013433156,8.0,30.7571129984594,13400
1876628,28353030160000,202,2019,400,68824,13,1.0,0.0,1.0,1.0,6.0,4.0,2.0,3.0,1.0,5.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,,2.0,4.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,900.0,2.0,2.0,0.0,51610.0,71730.0,,,,-87.709989933209,41.5600130643413,825504.0,,0,18133  SPRINGFIELD AVE,SF,1.0,72,1,,,,,,,,0.0,0.0,0.0,1.0,,5184,7.2,51.84,4736742976,810000.0,0.434574292200521,1.0,,0,0,400,262.343286554087,8.48528137423857,30.0,13400
1876629,28353030170000,205,2019,400,69696,13,2.0,0.0,1.0,1.0,8.0,4.0,3.0,3.0,1.0,5.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1,0.0,1943.0,2.0,2.0,0.0,52270.0,104450.0,,,,-87.7099919801677,41.559716667791,825504.0,,0,18141  SPRINGFIELD AVE,SF,1.0,102,1,,,,,,,,0.0,0.0,0.0,1.0,,10404,10.2,104.04,4857532416,3775249.0,0.433208578797974,0.0,,0,0,400,264.0,10.0995049383621,44.0794736810684,13400
1876630,28353030180000,234,2019,400,69696,13,4.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,698.0,2.0,2.0,0.0,52270.0,87280.0,,,,-87.7099931875855,41.5594137965964,825504.0,,0,18203  SPRINGFIELD AVE,SF,1.0,55,1,,,,,,,,0.0,0.0,0.0,1.0,,3025,5.5,30.25,4857532416,487204.0,0.431816582075494,1.0,,0,0,400,264.0,7.41619848709566,26.4196896272458,13400
1876631,28353030190000,202,2019,400,69696,13,1.0,0.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,5.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,,2.0,5.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,896.0,2.0,2.0,0.0,52270.0,65590.0,,,,-87.7099907392068,41.5591123430747,825504.0,,0,18205  SPRINGFIELD AVE,SF,1.0,71,1,,,,,,,,0.0,0.0,0.0,1.0,,5041,7.1,50.41,4857532416,802816.0,0.430438722444298,1.0,,0,0,400,264.0,8.42614977317636,29.9332590941915,13400
1876632,28353030220000,203,2019,400,63162,13,1.0,0.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,5.0,0.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1062.0,2.0,2.0,0.0,47370.0,88150.0,,,,-87.7099957347202,41.558274341404,825504.0,,0,18215  SPRINGFIELD AVE,SF,1.0,65,1,,,,,,,,0.0,0.0,0.0,1.0,,4225,6.5,42.25,3989438244,1127844.0,0.426606197620071,1.0,,0,0,400,251.320512493509,8.06225774829855,32.5883414736007,13400
1876633,28353030230000,202,2019,400,41120,13,1.0,0.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,678.0,2.0,2.0,0.0,30840.0,80310.0,,,,-87.7109190410552,41.55771622822,825504.0,,0,18251  SPRINGFIELD AVE,SF,1.0,67,1,,,,,,,,0.0,0.0,0.0,1.0,,4489,6.7,44.89,1690854400,459684.0,0.422623100960249,1.0,,0,0,400,202.780669690185,8.18535277187245,26.0384331325831,13400
1876634,28353030280000,202,2019,400,31058,13,1.0,0.0,1.0,1.0,6.0,3.0,2.0,3.0,1.0,5.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,816.0,2.0,2.0,0.0,23290.0,80960.0,,,,-87.7090050537018,41.5577147008763,825504.0,,0,3800  183RD ST,SF,1.0,66,1,,,,,,,,0.0,0.0,0.0,1.0,,4356,6.6,43.56,964599364,665856.0,0.42542753663711,1.0,,0,0,400,176.232800579234,8.12403840463596,28.5657137141714,13400
1876635,28353030300000,202,2019,400,31646,13,1.0,0.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,864.0,2.0,2.0,0.0,23730.0,75250.0,,,,-87.709992532345,41.5613182200135,825504.0,,0,18041  SPRINGFIELD AVE,SF,1.0,72,1,,,,,,,,0.0,0.0,0.0,1.0,,5184,7.2,51.84,1001469316,746496.0,0.440596235496137,1.0,,0,0,400,177.893226402806,8.48528137423857,29.3938769133981,13400
1876636,28353030310000,203,2019,400,30056,13,1.0,0.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1196.0,2.0,2.0,0.0,22540.0,111490.0,,,,-87.7106061566822,41.5585508949236,825504.0,,0,18211  SPRINGFIELD AVE,SF,1.0,62,1,,,,,,,,0.0,0.0,0.0,1.0,,3844,6.2,38.44,903363136,1430416.0,0.426953815069419,1.0,,0,0,400,173.366663462155,7.87400787401181,34.5832329315812,13400
1876637,28353030320000,241,2019,400,33105,13,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3,,,,,,16550.0,0.0,,,,-87.7094345766664,41.5585483309636,825504.0,,0,18215  SPRINGFIELD AVE,NCHARS,,10,1,,,200.0,,,,,0.0,0.0,0.0,1.0,1.0,100,1.0,1.0,1095941025,,0.428626961852575,,,0,0,400,181.947794710461,3.16227766016838,,13400
1876638,28353030340000,208,2019,400,126585,13,2.0,0.0,1.0,1.0,10.0,4.0,1.0,3.0,1.0,5.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,,2.0,5.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,3,0.0,3818.0,2.0,2.0,0.0,94930.0,293990.0,,,,-87.7099954560544,41.5628958261891,825504.0,,0,17943  SPRINGFIELD AVE,SF,2.0,21,1,,,,,,,,0.0,0.0,0.0,1.0,,441,2.1,4.41,16023762225,14577124.0,0.447913362930027,1.0,,0,0,400,355.787858140213,4.58257569495584,61.7899668231016,13400
1876639,28354010040000,203,2019,240,33584,13,1.0,0.0,2.0,1.0,5.0,3.0,2.0,3.0,1.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,3.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1354.0,2.0,2.0,0.0,92350.0,18000.0,,,,-87.6947595214143,41.5610704336784,825504.0,,0,18042  KEDZIE AVE,SF,1.0,68,1,,,,,,,,0.0,0.0,1.0,1.0,,4624,6.8,46.24,1127885056,1833316.0,0.433898650325392,1.0,,0,0,240,183.259379023285,8.24621125123532,36.7967389859482,13240
1876640,28354010130000,203,2019,240,135088,13,1.0,0.0,2.0,1.0,6.0,3.0,1.0,3.0,1.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1650.0,2.0,2.0,0.0,101310.0,55210.0,,,,-87.6952836481786,41.563961039148,825504.0,,0,17920 S KEDZIE AVE,SF,1.0,60,1,,,,,,,,0.0,1.0,1.0,1.0,,3600,6.0,36.0,18248767744,2722500.0,0.446141093292979,1.0,,0,0,240,367.543194740428,7.74596669241483,40.6201920231798,13240
1876641,28354030010000,234,2019,240,8400,13,4.0,0.0,1.0,1.0,7.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1123.0,2.0,2.0,0.0,23100.0,74710.0,,,,-87.6969371536207,41.563585214281,825504.0,,0,17909  CHARTRES CT,SF,1.0,45,1,,,,,,,,0.0,0.0,0.0,1.0,,2025,4.5,20.25,70560000,1261129.0,0.447809116940721,1.0,,0,0,240,91.6515138991168,6.70820393249937,33.5111921602321,13240
1876642,28354030020000,203,2019,240,7200,13,1.0,0.0,1.0,1.0,6.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,,2.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1080.0,2.0,2.0,0.0,19800.0,73210.0,,,,-87.6969383465686,41.5637635842888,825504.0,,0,17907  CHARTRES CT,SF,1.0,45,1,,,,,,,,0.0,0.0,0.0,1.0,,2025,4.5,20.25,51840000,1166400.0,0.448524658182105,1.0,,0,0,240,84.8528137423857,6.70820393249937,32.86335345031,13240
1876643,28354030030000,203,2019,240,7865,13,1.0,0.0,1.0,1.0,6.0,3.0,1.0,3.0,1.0,5.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,0.0,1194.0,2.0,2.0,0.0,21620.0,79460.0,,,,-87.6969338185719,41.5639359640127,825504.0,,0,17905  CHARTRES CT,SF,1.0,46,1,,,,,,,,0.0,0.0,0.0,1.0,,2116,4.6,21.16,61858225,1425636.0,0.449207005965896,0.0,,0,0,240,88.684835231284,6.78232998312527,34.554305086342,13240
1876644,28354030040000,234,2019,240,10160,13,4.0,0.0,1.0,1.0,6.0,4.0,3.0,1.0,1.0,5.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,,2.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1369.0,2.0,2.0,0.0,27940.0,69370.0,,,,-87.6968888665486,41.5641710382563,825504.0,,0,17903  CHARTRES CT,SF,1.0,46,1,,,,,,,,0.0,0.0,0.0,1.0,,2116,4.6,21.16,103225600,1874161.0,0.450070276337504,1.0,,0,0,240,100.796825346833,6.78232998312527,37.0,13240
1876645,28354030050000,203,2019,240,10095,13,1.0,0.0,1.0,1.0,6.0,3.0,3.0,3.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1227.0,2.0,2.0,0.0,27760.0,72670.0,,,,-87.6970717800145,41.5643280183705,825504.0,,0,17901  CHARTRES CT,SF,1.0,46,1,,,,,,,,0.0,0.0,0.0,1.0,,2116,4.6,21.16,101909025,1505529.0,0.451019970078101,1.0,,0,0,240,100.473877201987,6.78232998312527,35.028559776274,13240
1876646,28354030060000,234,2019,240,10226,13,4.0,0.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1369.0,2.0,2.0,0.0,28120.0,76120.0,,,,-87.6974965609935,41.5643268592701,825504.0,,0,17902  CHARTRES CT,SF,1.0,46,1,,,,,,,,0.0,0.0,0.0,1.0,,2116,4.6,21.16,104571076,1874161.0,0.451730780368444,1.0,,0,0,240,101.123686641657,6.78232998312527,37.0,13240
1876647,28354030070000,203,2019,240,7592,13,1.0,0.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1379.0,2.0,2.0,0.0,20870.0,72670.0,,,,-87.6976781381299,41.5641670355509,825504.0,,0,17904  CHARTRES CT,SF,1.0,46,1,,,,,,,,0.0,0.0,0.0,1.0,,2116,4.6,21.16,57638464,1901641.0,0.451377125206914,1.0,,0,0,240,87.1320836431679,6.78232998312527,37.1348892552543,13240
1876648,28354030080000,203,2019,240,7865,13,1.0,0.0,1.0,1.0,6.0,3.0,2.0,3.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,,2.0,2.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1388.0,2.0,2.0,0.0,21620.0,74520.0,,,,-87.697629464898,41.5639325966414,825504.0,,0,17906  CHARTRES CT,SF,1.0,46,1,,,,,,,,0.0,0.0,0.0,1.0,,2116,4.6,21.16,61858225,1926544.0,0.45035119644249,1.0,,0,0,240,88.684835231284,6.78232998312527,37.2558720203943,13240
1876649,28354030090000,202,2019,240,7260,13,1.0,0.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,,2.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,967.0,2.0,2.0,0.0,19960.0,67870.0,,,,-87.6976222475022,41.5637613082671,825504.0,,0,17908  CHARTRES CT,SF,1.0,46,1,,,,,,,,0.0,0.0,0.0,1.0,,2116,4.6,21.16,52707600,935089.0,0.449647662587241,1.0,,0,0,240,85.2056336165632,6.78232998312527,31.0966236109324,13240
1876650,28354030100000,203,2019,240,8379,13,1.0,0.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1347.0,2.0,2.0,0.0,23040.0,89440.0,,,,-87.6976238775832,41.5635801948757,825504.0,,0,17910  CHARTRES CT,SF,1.0,44,1,,,,,,,,0.0,0.0,0.0,1.0,,1936,4.4,19.36,70207641,1814409.0,0.448919147347721,1.0,,0,0,240,91.5368778143541,6.6332495807108,36.7014986070051,13240
1876651,28354030110000,234,2019,240,10480,13,4.0,0.0,1.0,1.0,7.0,3.0,3.0,1.0,1.0,5.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1300.0,2.0,2.0,0.0,28820.0,72980.0,,,,-87.6980832268729,41.5635896196145,825504.0,,0,3310  CHAMBORD LN,SF,1.0,45,1,,,,,,,,0.0,0.0,0.0,1.0,,2025,4.5,20.25,109830400,1690000.0,0.449655844839761,1.0,,0,0,240,102.371871136558,6.70820393249937,36.0555127546399,13240
1876652,28354030120000,207,2019,240,10168,13,2.0,0.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,,2.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,3,0.0,1123.0,2.0,2.0,0.0,27960.0,64070.0,,,,-87.6981442764357,41.563785055212,825504.0,,0,3312  CHAMBORD LN,SF,1.0,45,1,,,,,,,,0.0,0.0,0.0,1.0,,2025,4.5,20.25,103388224,1261129.0,0.45053963103657,1.0,,0,0,240,100.836501327644,6.70820393249937,33.5111921602321,13240
1876653,28354030130000,203,2019,240,10354,13,1.0,0.0,1.0,1.0,6.0,3.0,3.0,3.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1379.0,2.0,2.0,0.0,28470.0,68540.0,,,,-87.6981513941769,41.5639493990305,825504.0,,0,17905  ROYALE LN,SF,1.0,45,1,,,,,,,,0.0,0.0,0.0,1.0,,2025,4.5,20.25,107205316,1901641.0,0.451218761540423,1.0,,0,0,240,101.75460677532,6.70820393249937,37.1348892552543,13240
1876654,28354030140000,207,2019,240,8866,13,2.0,0.0,1.0,1.0,7.0,4.0,3.0,3.0,1.0,5.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,,2.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,3,0.0,1123.0,2.0,2.0,0.0,24380.0,71490.0,,,,-87.6981030270419,41.5641257141832,825504.0,,0,17903  ROYALE LN,SF,2.0,43,1,,,,,,,,0.0,0.0,0.0,1.0,,1849,4.3,18.49,78605956,1261129.0,0.451864699231667,1.0,,0,0,240,94.1594392506667,6.557438524302,33.5111921602321,13240
1876655,28354030150000,234,2019,240,10935,13,4.0,0.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,0.0,1769.0,2.0,2.0,0.0,30070.0,72370.0,,,,-87.6980916550755,41.5643232033704,825504.0,,0,17901  ROYALE LN,SF,2.0,46,1,,,,,,,,0.0,0.0,0.0,1.0,,2116,4.6,21.16,119574225,3129361.0,0.452651944514177,0.0,,0,0,240,104.5705503476,6.78232998312527,42.0594816896262,13240
1876656,28354040010000,203,2019,240,11480,13,1.0,0.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,2.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1372.0,2.0,2.0,0.0,31570.0,73490.0,,,,-87.6987530357038,41.5642209235926,825504.0,,0,17904  ROYALE LN,SF,1.0,45,1,,,,,,,,0.0,0.0,0.0,1.0,,2025,4.5,20.25,131790400,1882384.0,0.453180650246633,1.0,,0,0,240,107.144761887831,6.70820393249937,37.0405183549043,13240
1876657,28354040020000,203,2019,240,8918,13,1.0,0.0,1.0,1.0,6.0,3.0,2.0,3.0,1.0,5.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1417.0,2.0,2.0,0.0,24520.0,83670.0,,,,-87.6990382932506,41.5642636698154,825504.0,,0,3316  CHAMBORD LN,SF,1.0,45,1,,,,,,,,0.0,0.0,0.0,1.0,,2025,4.5,20.25,79530724,2007889.0,0.453734706407114,1.0,,0,0,240,94.4351629426243,6.70820393249937,37.6430604494374,13240
1876658,28354040030000,234,2019,240,7507,13,4.0,0.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1123.0,2.0,2.0,0.0,20640.0,66510.0,,,,-87.6992837137644,41.5642572326005,825504.0,,0,3402  CHAMBORD LN,SF,1.0,45,1,,,,,,,,0.0,0.0,0.0,1.0,,2025,4.5,20.25,56355049,1261129.0,0.454019242713497,1.0,,0,0,240,86.6429454716309,6.70820393249937,33.5111921602321,13240
1876659,28354040040000,234,2019,240,7500,13,4.0,0.0,1.0,1.0,7.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,,2.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1029.0,2.0,2.0,0.0,20620.0,65140.0,,,,-87.6995018439945,41.5642567314993,825504.0,,0,3404  CHAMBORD LN,SF,1.0,44,1,,,,,,,,0.0,0.0,0.0,1.0,,1936,4.4,19.36,56250000,1058841.0,0.454282373931261,1.0,,0,0,240,86.6025403784439,6.6332495807108,32.0780298646909,13240
1876660,28354040050000,234,2019,240,7500,13,4.0,0.0,1.0,3.0,6.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1559.0,2.0,2.0,0.0,20620.0,80710.0,,,,-87.6997299749998,41.5642547870212,825504.0,,0,3406  CHAMBORD LN,SF,1.0,44,1,,,,,,,,0.0,0.0,0.0,1.0,,1936,4.4,19.36,56250000,2430481.0,0.454540267047555,1.0,,0,0,240,86.6025403784439,6.6332495807108,39.4841740447993,13240
1876661,28354040060000,207,2019,240,7500,13,2.0,0.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,,2.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,3,0.0,1123.0,2.0,2.0,0.0,20620.0,77690.0,,,,-87.6999545265267,41.5642533826203,825504.0,,0,3408  CHAMBORD LN,SF,1.0,45,1,,,,,,,,0.0,0.0,0.0,1.0,,2025,4.5,20.25,56250000,1261129.0,0.45478479423298,1.0,,0,0,240,86.6025403784439,6.70820393249937,33.5111921602321,13240
1876662,28354040070000,234,2019,240,7500,13,4.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,0.0,1048.0,2.0,2.0,0.0,20620.0,65260.0,,,,-87.7015073666011,41.5642434174542,825504.0,,0,3422  CHAMBORD LN,SF,1.0,43,1,,,,,,,,0.0,0.0,0.0,1.0,,1849,4.3,18.49,56250000,1098304.0,0.456161549990474,0.0,,0,0,240,86.6025403784439,6.557438524302,32.3728281124773,13240
1876663,28354040080000,202,2019,240,7500,13,1.0,0.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,,2.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,3,0.0,935.0,2.0,2.0,0.0,20620.0,67220.0,,,,-87.7012867209385,41.5642454377155,825504.0,,0,3420  CHAMBORD LN,SF,1.0,43,1,,,,,,,,0.0,0.0,0.0,1.0,,1849,4.3,18.49,56250000,874225.0,0.45600206890997,1.0,,0,0,240,86.6025403784439,6.557438524302,30.5777697028413,13240
1876664,28354040090000,234,2019,240,7500,13,4.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,0.0,1048.0,2.0,2.0,0.0,20620.0,65260.0,,,,-87.7010660018208,41.5642450752359,825504.0,,0,3418  CHAMBORD LN,SF,1.0,43,1,,,,,,,,0.0,0.0,0.0,1.0,,1849,4.3,18.49,56250000,1098304.0,0.455821256336263,0.0,,0,0,240,86.6025403784439,6.557438524302,32.3728281124773,13240
1876665,28354040100000,202,2019,240,7500,13,1.0,0.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,,2.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,935.0,2.0,2.0,0.0,20620.0,67220.0,,,,-87.7008427072017,41.5642477405272,825504.0,,0,3416  CHAMBORD LN,SF,1.0,43,1,,,,,,,,0.0,0.0,0.0,1.0,,1849,4.3,18.49,56250000,874225.0,0.455639811136096,1.0,,0,0,240,86.6025403784439,6.557438524302,30.5777697028413,13240
1876666,28354040110000,234,2019,240,7500,13,4.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1048.0,2.0,2.0,0.0,20620.0,60680.0,,,,-87.7006198013084,41.5642490986679,825504.0,,0,3414  CHAMBORD LN,SF,1.0,43,1,,,,,,,,0.0,0.0,0.0,1.0,,1849,4.3,18.49,56250000,1098304.0,0.455441826394014,1.0,,0,0,240,86.6025403784439,6.557438524302,32.3728281124773,13240
1876667,28354040120000,234,2019,240,7500,13,4.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3,0.0,935.0,2.0,2.0,0.0,20620.0,63200.0,,,,-87.7003964859315,41.5642509889991,825504.0,,0,3412  CHAMBORD LN,SF,1.0,43,1,,,,,,,,0.0,0.0,0.0,1.0,,1849,4.3,18.49,56250000,874225.0,0.455234362475227,0.0,,0,0,240,86.6025403784439,6.557438524302,30.5777697028413,13240
1876668,28354040130000,234,2019,240,7500,13,4.0,0.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,,2.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1048.0,2.0,2.0,0.0,20620.0,67970.0,,,,-87.7001749604336,41.564252216722,825504.0,,0,3410  CHAMBORD LN,SF,1.0,43,1,,,,,,,,0.0,0.0,0.0,1.0,,1849,4.3,18.49,56250000,1098304.0,0.455014662409762,1.0,,0,0,240,86.6025403784439,6.557438524302,32.3728281124773,13240
1876669,28354050010000,203,2019,240,10380,13,1.0,0.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,,2.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,3,0.0,1045.0,2.0,2.0,0.0,28540.0,62390.0,,,,-87.6999273059975,41.5636636605283,825504.0,,0,3407  CHAMBORD LN,SF,1.0,45,1,,,,,,,,0.0,0.0,0.0,1.0,,2025,4.5,20.25,107744400,1092025.0,0.4522991678249,1.0,,0,0,240,101.8822850156,6.70820393249937,32.3264597504892,13240
